station,uncertain01,uncertain02,lat,lon,pop_uncer
395,1.28179666795621,0.000330923610768918,41.757120068,-87.5758393587,0.689532463374981
396,1.72842478360478,0.000330923458690013,41.758768,-87.56644,1.60201876473472
397,1.87643829976627,0.000330923315364995,41.7587458371,-87.5601147813,2.83234431281472
398,4.36090172725164,0.241308279899544,41.7578714483,-87.54938625,1.88230219470842
399,5.337741894922,0.2182633473093,41.7621889604,-87.55927465,0.196217159542696
400,1.05263222233728,0.000330923379762926,41.765719037,-87.604959713,0.914921176655545
401,1.40027400315746,0.000330923545799999,41.842733,-87.635491,1.78547886351888
402,1.14303381482392,0.000330923675999961,41.838464,-87.635406,0.997573494173138
403,0.830909098899055,0.000330923382395931,41.8345298856,-87.6318229814,0.317356101064004
406,1.60526353272536,0.000330923591010057,41.8312742355,-87.6087991946,1.05052734837401
407,1.42848317685082,0.000330923525100002,41.823015238,-87.6265680185,0.676334169013875
408,0.808581434602697,0.000330923184900023,41.8176380893,-87.6435650276,1.04188905275765
409,0.817657731080905,0.000330923418999984,41.8162076786,-87.6348193497,1.04478482442211
410,1.54928881963422,0.000330923580480036,41.816658893,-87.6194124619,1.03357211065418
411,0.759621952655827,0.000330923426990037,41.8081339148,-87.6456165545,0.925419942396898
412,0.813463985903237,0.000330923680030071,41.8093177092,-87.633449288,0.338835689587467
413,1.31923103679891,0.000330923335009947,41.8140927105,-87.5970051479,2.07681901595014
414,0.440681125102683,0.000330923809084505,41.870257,-87.639474,0.930921505649372
415,1.77257267701324,0.000330923735670008,41.8022946509,-87.6180535802,0.976910387353026
416,1.75129845494755,0.000330923529400007,41.805772,-87.592464,1.94185075694089
417,2.30279527742074,0.000330923268500039,41.802406,-87.586924,1.29894835641318
418,2.57730666843844,0.000330923493499946,41.7993362626,-87.6009581145,2.9169910887772
419,2.77986828364864,0.000330923528719995,41.7994942937,-87.5864498959,0.678168005137557
420,1.19756299841688,0.00033092340506502,41.7943006205,-87.6014497734,0.420568882854458
421,0.863057130825939,0.000330923361700042,41.7934294566,-87.6158532619,0.778324366170922
422,0.45260603446952,0.000330923555387441,41.7915680106,-87.6078521774,0.272610337812875
423,0.654311571572429,0.000330923671739924,41.791478,-87.599861,1.80098855746023
424,1.27704060138616,0.00180599030070006,41.7917282095,-87.583945009,0.781456632168236
425,1.14769642562552,0.000330923554999973,41.7879428129,-87.5883151702,2.11065367381338
426,1.0423304624373,0.000330923666297056,41.7850971464,-87.6010727606,2.56534833855063
427,1.92018499947952,0.000330923693529939,41.7805990148,-87.606112388,1.78702724036793
428,0.849775346957954,0.000330923417095841,41.7804056457,-87.5914159893,2.27270098771069
429,1.76657176626326,0.000330923684680018,41.773720952,-87.60563486,0.611462530424024
430,1.49237514604423,0.000330923578540032,41.7800806366,-87.6159428567,2.31465639951413
431,1.78921166036132,0.000330923304200037,41.7841416932,-87.6133078304,1.87531478240027
432,2.63354987955377,0.000330923503299996,42.009074,-87.67419,2.34758516892076
433,1.35952564558274,0.000330923485188817,41.8735996746,-87.7048707493,3.71513650790764
434,0.832652857814107,0.000330923691799989,41.8665014832,-87.68469707,1.75613290807197
435,1.340489788821,0.000330923588121923,41.8664927817,-87.7064961757,3.2683392832441
436,0.977110043426606,0.000330923473999989,41.866624,-87.694521,0.452270682913969
437,0.769107777974022,0.00033092348779995,41.86148,-87.693374,2.80171773807902
438,2.21823483850365,0.000330923313960008,41.8542043133,-87.7154058381,0.871828066616347
439,1.5436702996811,0.000330923410640005,41.8535336321,-87.7050730318,0.658406211983203
440,2.06320984792705,0.00033092346329,41.8498819465,-87.7170003853,0.528243542536597
441,2.1811895247569,0.000330923464227362,41.8481909449,-87.7054137458,0.917343960100473
442,2.19732136472611,0.000330923617000045,41.8491096918,-87.6951398068,0.344181042450066
443,2.42521264186465,0.000330923783365522,41.8445668489,-87.7159103081,0.166835528267766
444,1.52745054310055,0.000330924081400008,41.8444750137,-87.7020130128,0.612412918348219
445,1.35072797184904,0.000330924025479962,41.8440400313,-87.6952959227,0.904810430637028
446,0.641526374806366,0.000330923582499976,41.8415177081,-87.6851314409,1.40682383437706
447,3.04287823323989,0.000330923313393017,42.0079719229,-87.6655023944,1.18088631574674
448,1.18141537198662,0.000330923687299922,42.0045496219,-87.6806661451,1.83315871606699
449,2.23547387284399,0.000330923695910035,42.0044506293,-87.6724024047,1.88049956782309
450,1.85018416593092,0.000330923528999993,42.0020072639,-87.6897262325,4.78109468418409
451,2.2227024473912,0.000330923341079981,42.0010437798,-87.6611982433,4.13373898243783
452,1.86784917830946,0.000330923452287135,41.994161369,-87.689438282,2.04319394534988
453,1.9932448199047,0.000330923758329993,41.9992518219,-87.6713773393,3.69979653188015
454,3.85141934139953,0.000330923427670049,41.9947796884,-87.6602845349,4.33610901690806
455,1.79075097925202,0.00033092344811203,41.9902360287,-87.6933696402,1.86244236190767
456,1.35989842109211,0.000330923797129956,41.991178,-87.683593,2.57003791368395
457,1.76489248416523,0.000330923469505029,41.9908937497,-87.6695833982,0.879252627787196
458,4.03192601689653,0.000330923593220178,41.9897425114,-87.6601406209,2.10195295972031
459,7.14950523217001,0.313420690230392,41.9840366961,-87.6523104689,1.79184601039695
460,2.20376100454354,0.000330923350450041,41.983593,-87.669154,2.2158607235254
461,3.21895259445282,0.000330923544709982,41.9840446107,-87.6602738295,2.36576743042294
462,1.33719443608402,0.000330923262999994,41.9797702175,-87.6758147283,1.55947446004528
463,2.46250437334197,0.000330923362780067,41.9779966544,-87.6680471047,1.54294754777168
464,2.03530549812322,0.000330923455299947,41.9756148046,-87.6794590387,1.24745791145705
465,2.17266884894012,0.015837966500559,41.9716,-87.650154,1.94717388773351
466,1.80128641497436,0.000330923462240063,42.0121322774,-87.6829126443,4.69819258031964
467,1.27669524022855,0.000330923248106907,42.0085943972,-87.6904922389,2.29467586817652
468,2.08044984392885,0.000330923781377002,41.9836647089,-87.6964225611,0.885825004878342
469,1.18839304415568,0.000330923603700017,41.9803942348,-87.7161149615,0.339687928548597
470,1.51041616426956,0.000330923732450028,41.975672,-87.709261,0.353408285387669
471,1.23560328991951,0.000330923501040026,41.9756327252,-87.7014194389,2.0350466122898
472,1.68922917575078,0.000330923535699967,41.9749112968,-87.6925025594,2.14897681590581
474,2.38584658140705,0.000330922996529925,41.9683544936,-87.7118306675,2.00286730320896
475,2.35759567535145,0.000330923250694948,41.9687110686,-87.6961695698,2.79662227775661
476,2.36281342647579,0.00033092332627993,41.966686362,-87.7080519806,3.04376713376594
477,2.04184073666148,0.000330923271550043,41.9663175288,-87.7010826773,1.62654137536176
478,2.85626325782994,0.000330923099234992,41.9659001398,-87.6936384935,1.8667033938538
479,2.21686381012095,0.000330923568120034,41.9611540757,-87.7165690733,1.48273863212669
480,2.41319275390532,0.000330923780159975,41.961041,-87.705866,2.03914707634996
481,1.97852644173653,0.000330923524360038,41.961068,-87.695439,0.478484372809755
482,2.23311927843832,0.000330923857070009,41.9615259329,-87.6911650414,1.26814334921762
483,1.66984678220261,0.000330923644699999,41.953393,-87.732002,0.801236290342671
484,1.73595328065044,0.000330923539741068,41.9540048388,-87.7191281797,3.15020142500125
485,2.27328826612646,0.000330923786585058,41.9535861789,-87.7093107999,2.7881849641739
486,1.6692535630026,0.000330923785390014,41.9543408522,-87.6860796243,1.29978714228556
487,1.3960317422366,0.000330923376710035,41.9521621933,-87.698051113,1.0419113841443
488,1.77811365155275,0.000330923300140284,41.9456364409,-87.7277368138,0.904685484366938
489,1.49806662299362,0.000330923658700022,41.9467818489,-87.7164215221,1.45401740847642
490,1.53879810744292,0.000330923428350061,41.9452435685,-87.7066499009,0.890144206675566
491,0.671038663957405,0.000330923493299995,41.9466358306,-87.694614758,3.31899976619051
492,2.28722444532238,0.000330923633784064,41.946577,-87.683345,2.71298836307646
493,1.30803032059534,0.000330923652909987,41.9430261645,-87.6873945352,1.0358565491755
494,1.25663764469707,0.000330923284200035,41.9823970848,-87.7089225202,1.37261880362393
495,1.80207029993957,0.000330923468858879,41.9611080162,-87.7289701012,0.899313442621596
496,1.52089169391047,0.000330923588063969,41.9394483917,-87.7235538329,1.47981606315521
497,1.77646480229632,0.000330923293699992,41.939398,-87.711561,2.07168325035052
498,1.28619086315281,0.00033092344900687,41.9384287915,-87.698007756,1.58757999305632
499,2.32260500378637,0.000330923716010068,41.9305853714,-87.7237773635,0.988832583673339
500,2.42365728769364,0.000330923517749993,41.9353372826,-87.7168892935,1.27235089497398
501,2.0837669396389,0.000330923580600051,41.9319019689,-87.7011951301,1.1509112705609
502,1.98809944225605,0.000330923410290063,41.926618,-87.697899,2.79464121841142
503,2.73779777198747,0.000330923382319992,41.924398819,-87.7154410355,2.02312888233605
504,1.79815803491603,0.000330923313670017,41.9246324716,-87.6893070063,1.31215117157609
505,0.939498239275196,0.000330923275499995,41.9240908504,-87.6764600747,0.986115244468742
506,2.30176065088441,0.000330923459360033,41.9171837515,-87.7103566522,2.68587335951492
507,2.1680711512887,0.000330923690990303,41.917513394,-87.7018089555,1.82940182714351
508,1.99744765220932,0.000330923445303943,41.9096568756,-87.7166319516,2.90646095004559
509,1.28639510704509,0.000330923706074016,41.9097693017,-87.7052804871,1.81318275996643
510,1.37730228746034,0.000330923344620038,41.9027065944,-87.709219571,1.73146759502523
511,1.98157526096142,0.000330923537870009,41.9140267127,-87.705126462,2.96382779795685
